x,y,time,in_speed,out_speed,angle,speed_in,speed_out,window_size
0.771014046631249,0.77690048437476,8024,0.00635661145062177,0.0207273436124825,148.882431911227,0.00635661145062177,0.0207273436124825,11
0.770398272695346,0.777629662011063,8025,0.0207273436124825,0.00773673441950496,131.382427183664,0.0207273436124825,0.00773673441950496,11
0.768282485878335,0.777629662011063,8026,0.00773673441950496,0.00770340113588944,110.155195821349,0.00773673441950496,0.00770340113588944,11
0.764588483405797,0.777629662011063,8027,0.00770340113588944,0.00610110860830307,87.467788326837,0.00770340113588944,0.00610110860830307,11
0.764588483405797,0.778688126131729,8028,0.00610110860830307,0.00594136040751781,71.2769161951258,0.00610110860830307,0.00594136040751781,11
0.762703200111319,0.779028902261876,8030,0.00594136040751781,0.0109742945269477,147.215755972261,0.00594136040751781,0.0109742945269477,11
0.762703200111319,0.779028902261876,8031,0.0109742945269477,0.00783931418286157,27.4794170489235,0.0109742945269477,0.00783931418286157,11
0.762292018200341,0.779059935329352,8032,0.00783931418286157,0.00149573717108246,132.84842246543,0.00783931418286157,0.00149573717108246,11
0.761999044873727,0.779059935329352,8033,0.00149573717108246,0.0234084693190694,20.849153348697,0.00149573717108246,0.0234084693190694,11
0.759965326530545,0.779059935329352,8034,0.0234084693190694,0.0179678824862991,144.222549593866,0.0234084693190694,0.0179678824862991,11
0.759965326530545,0.779059935329352,8035,0.0179678824862991,0.00677305754268147,62.3988659924794,0.0179678824862991,0.00677305754268147,11
0.759965326530545,0.779059935329352,8036,0.00677305754268147,0.00392066363786099,80.393807511838,0.00677305754268147,0.00392066363786099,11
0.759965326530545,0.779059935329352,8037,0.00392066363786099,0.00776897475226235,166.448160086026,0.00392066363786099,0.00776897475226235,11
0.759583113338259,0.779099469225137,8038,0.00776897475226235,0.00334702849573109,121.816147030587,0.00776897475226235,0.00334702849573109,11
0.758385576432234,0.780020695852848,8040,0.00334702849573109,0.00901957990893267,161.378385352248,0.00334702849573109,0.00901957990893267,11
0.754465112118874,0.780020695852848,8041,0.00901957990893267,0.0210721302039217,157.429279239018,0.00901957990893267,0.0210721302039217,11
0.75325788462742,0.780020695852848,8042,0.0210721302039217,0.0170933057496751,84.9471669634234,0.0210721302039217,0.0170933057496751,11
0.75325788462742,0.780020695852848,8043,0.0170933057496751,0.0173879859426733,148.536669719543,0.0170933057496751,0.0173879859426733,11
0.75325788462742,0.78011128767175,8044,0.0173879859426733,0.0177279467118132,128.334461214538,0.0173879859426733,0.0177279467118132,11
0.75325788462742,0.78011128767175,8045,0.0177279467118132,0.0106420072287544,135.018517621131,0.0177279467118132,0.0106420072287544,11
0.75325788462742,0.78011128767175,8046,0.0106420072287544,0.00564550552306167,80.9146294143008,0.0106420072287544,0.00564550552306167,11
0.75325788462742,0.78011128767175,8047,0.00564550552306167,0.0167415345542561,13.0475239048252,0.00564550552306167,0.0167415345542561,11
0.75325788462742,0.78011128767175,8048,0.0167415345542561,0.0224418236496443,158.121365497245,0.0167415345542561,0.0224418236496443,11
0.75325788462742,0.78011128767175,8049,0.0224418236496443,0.00733689326946248,169.515599538333,0.0224418236496443,0.00733689326946248,11
0.75325788462742,0.78011128767175,8050,0.00733689326946248,0.00850721168340617,12.1372607276057,0.00733689326946248,0.00850721168340617,11
0.75325788462742,0.78011128767175,8051,0.00850721168340617,0.0099021971377929,103.81237854813,0.00850721168340617,0.0099021971377929,11
0.75325788462742,0.78011128767175,8052,0.0099021971377929,0.00979045779637202,168.341458894642,0.0099021971377929,0.00979045779637202,11
0.75321846987721,0.78011128767175,8054,0.00979045779637202,0.00519242032574359,23.8141993452531,0.00979045779637202,0.00519242032574359,11
0.75321846987721,0.78011128767175,8056,0.00519242032574359,0.0166643551722229,169.665393467939,0.00519242032574359,0.0166643551722229,11
0.752592675991648,0.78011128767175,8057,0.0166643551722229,0.0124292408293202,5.43159908752276,0.0166643551722229,0.0124292408293202,11
0.74874313540668,0.78011128767175,8058,0.0124292408293202,0.0194192405318828,158.837019586351,0.0124292408293202,0.0194192405318828,11
0.74874313540668,0.78011128767175,8059,0.0194192405318828,0.00828969067575869,47.8205592281492,0.0194192405318828,0.00828969067575869,11
0.74874313540668,0.780160997818067,8061,0.00828969067575869,0.0197810249105592,153.114627522529,0.00828969067575869,0.0197810249105592,11
0.74874313540668,0.780160997818067,8062,0.0197810249105592,0.0140377160311101,96.893777577197,0.0197810249105592,0.0140377160311101,11
0.74874313540668,0.780160997818067,8063,0.0140377160311101,0.0268401470191125,88.0278879768121,0.0140377160311101,0.0268401470191125,11
0.746660727488295,0.780523353363007,8064,0.0268401470191125,0.0235143167049782,153.934352916486,0.0268401470191125,0.0235143167049782,11
0.746660727488295,0.780523353363007,8065,0.0235143167049782,0.0108713920714173,178.564621828014,0.0235143167049782,0.0108713920714173,11
0.74874313540668,0.780523353363007,8066,0.0108713920714173,0.0364340893189061,178.048740911293,0.0108713920714173,0.0364340893189061,11
