X,Y,Species,Cluster_ID
258500,774494,Ficus carica,642
258498,774504,Ficus carica,642
258492,774528,Ficus carica,642
258340,775151,Melia azedarach,538
256764,772934,Melia azedarach,539
256804,772956,Melia azedarach,540
256842,772981,Melia azedarach,541
256936,773032,Melia azedarach,542
255614,772032,Carob,255
255953,772008,Melia azedarach,543
256040,772021,Melia azedarach,544
256069,772040,Melia azedarach,544
256092,772055,Melia azedarach,544
256104,772084,Melia azedarach,544
256114,772100,Melia azedarach,544
256141,772131,Melia azedarach,545
256268,772190,Melia azedarach,546
256413,772314,Melia azedarach,547
256436,772349,Melia azedarach,548
256440,772355,Melia azedarach,548
256447,772367,Melia azedarach,548
256509,772428,Melia azedarach,549
256553,772449,Melia azedarach,550
256817,772557,Melia azedarach,551
257037,772619,Melia azedarach,348
257062,772618,Melia azedarach,348
257104,772609,Melia azedarach,552
257110,772603,Melia azedarach,552
257246,772567,Melia azedarach,553
257328,772563,Melia azedarach,350
257393,772579,Melia azedarach,351
257641,772730,Melia azedarach,554
257673,772754,Melia azedarach,554
257702,772779,Melia azedarach,554
257771,772826,Melia azedarach,555
257777,772826,Melia azedarach,555
257785,772830,Melia azedarach,555
257808,772840,Melia azedarach,555
257829,772851,Melia azedarach,555
257838,772855,Melia azedarach,555
257967,772925,Melia azedarach,556
258020,772967,Melia azedarach,557
258071,773010,Melia azedarach,558
258097,773030,Melia azedarach,558
258143,773041,Melia azedarach,559
258168,772976,Melia azedarach,560
258591,769895,Melia azedarach,561
257680,769797,Melia azedarach,562
257674,769803,Melia azedarach,562
257653,769827,Melia azedarach,562
253841,772022,Melia azedarach,563
253900,771972,Ficus carica,643
253927,771976,Ficus carica,643
254164,772016,Carob,256
254319,772023,Ficus carica,644
254840,771685,Carob,257
254858,771688,Carob,257
254861,771682,Carob,257
254805,771704,Ficus carica,645
254803,771704,Ficus carica,645
254747,771967,Carob,258
255880,779014,Carob,259
255881,779122,Ficus carica,646
255883,779119,Ficus carica,646
255851,779240,Mulberry,534
255849,779273,Mulberry,534
255849,779277,Mulberry,534
255846,779275,Mulberry,534
255854,779271,Ficus carica,647
255845,779291,Mulberry,534
255844,779306,Ficus carica,647
255842,779359,Ficus carica,648
255840,779364,Ficus carica,648
255840,779369,Ficus carica,648
255831,779416,Ficus carica,649
255831,779420,Ficus carica,649
255825,779441,Ficus carica,649
255824,779455,Ficus carica,649
255477,779473,Mulberry,535
255043,779538,Washingtonia,351
255795,781003,Carob,260
255732,780992,Mulberry,536
255736,781003,Mulberry,536
255748,780989,Mulberry,536
255757,780980,Mulberry,536
255746,780942,Mulberry,536
255747,780924,Mulberry,536
255757,780909,Mulberry,536
255761,780905,Mulberry,536
255754,780879,Mulberry,536
255759,780873,Mulberry,536
255875,780838,Ficus carica,650
255883,780792,Ficus carica,650
255889,780780,Mulberry,537
255900,780749,Ficus carica,651
255901,780742,Mulberry,537
255893,780710,Mulberry,537
255875,780636,Ficus carica,652
255966,780347,Ficus carica,653
255950,779826,Ficus carica,654
255923,779810,Ficus carica,654
255926,779810,Mulberry,538
255914,779803,Mulberry,538
255905,779789,Mulberry,538
256018,779514,Ficus carica,655
256081,779436,Carob,261
256155,779347,Carob,262
256159,779344,Carob,262
256201,779293,Mulberry,539
256201,779290,Mulberry,539
256173,779328,Ficus carica,656
256202,779253,Mulberry,539
256188,779259,Ficus carica,657
256213,779245,Ficus carica,657
256223,779234,Mulberry,539
256412,779189,Mulberry,540
257290,779443,Ficus carica,658
257399,779435,Mulberry,541
257896,779210,Mulberry,542
257924,779179,Mulberry,543
258234,778772,Mulberry,544
258238,778769,Mulberry,544
258248,778762,Mulberry,544
258254,778758,Mulberry,544
258357,778705,Ficus carica,659
258361,778701,Ficus carica,659
258161,778252,Mulberry,545
258152,778250,Mulberry,545
258147,778249,Mulberry,545
258119,778243,Mulberry,545
258128,778246,Mulberry,545
258105,778281,Mulberry,546
258101,778287,Ficus carica,660
258035,778291,Ficus carica,661
258012,778289,Ficus carica,661
257995,778285,Ficus carica,661
257920,778243,Ficus carica,662
258231,778293,Ficus carica,663
256745,779489,Mulberry,547
256717,779500,Mulberry,547
255059,779697,Ficus carica,664
255046,779684,Mulberry,548
255055,779686,Ficus carica,664
256036,779521,Ficus carica,655
256013,779578,Mulberry,549
256005,779594,Mulberry,549
255994,779884,Ficus carica,665
256009,779944,Mulberry,550
256025,780022,Mulberry,551
255984,780376,Ficus carica,653
255957,780441,Ficus carica,666
255960,780441,Ficus carica,666
255951,780454,Ficus carica,666
255976,780490,Ficus carica,667
255983,780502,Ficus carica,667
255973,780521,Ficus carica,667
255920,780650,Ficus carica,652
255922,780663,Ficus carica,652
256001,780684,Mulberry,552
256005,780677,Ficus carica,668
256057,780683,Mulberry,552
255915,780806,Ficus carica,650
255903,780829,Ficus carica,650
255911,780853,Ficus carica,650
255928,780886,Ficus carica,650
256142,780889,Ficus carica,669
256109,779589,Mulberry,553
258409,776042,Mulberry,554
258345,775493,Mulberry,555
258912,773168,Mulberry,556
258924,773112,Melia azedarach,564
258927,773112,Mulberry,557
258932,773095,Mulberry,557
258937,773080,Mulberry,557
259151,772151,Ficus carica,670
259369,772520,Ficus carica,671
259513,772761,Ficus carica,672
259530,772787,Ficus carica,672
259550,772814,Ficus carica,672
259583,772865,Ficus carica,673
259708,773186,Mulberry,558
259853,773171,Ficus carica,674
259855,773171,Ficus carica,674
259994,773069,Ficus carica,675
260003,773094,Ficus carica,675
259718,773082,Ficus carica,673
259716,773042,Ficus carica,673
259606,772788,Ficus carica,676
259588,772763,Ficus carica,676
259571,772734,Ficus carica,676
259543,772689,Melia azedarach,565
259411,772472,Ficus carica,677
259390,772336,Ficus carica,678
259448,772302,Mulberry,559
259451,772302,Ficus carica,679
259754,772129,Ficus carica,680
259918,772972,Ficus carica,681
259945,773013,Ficus carica,682
259732,773189,Ficus carica,683
259730,773251,Melia azedarach,566
259734,773297,Ficus carica,684
259734,773318,Melia azedarach,567
259748,773374,Mulberry,560
259766,774039,Ficus carica,685
259657,774562,Mulberry,561
259640,774630,Ficus carica,686
259769,774660,Mulberry,562
259779,774662,Ficus carica,687
259934,776563,Melia azedarach,568
259852,776557,Ficus carica,688
259845,776557,Ficus carica,688
259626,776555,Ficus carica,689
259415,776552,Ficus carica,690
259021,776561,Ficus carica,691
258980,776548,Ficus carica,692
258922,776548,Ficus carica,693
258925,776548,Mulberry,563
258868,776547,Ficus carica,694
258859,776548,Melia azedarach,569
258857,776549,Mulberry,564
258854,776550,Melia azedarach,569
258838,776550,Ficus carica,694
258826,776549,Ficus carica,694
258812,776550,Ficus carica,694
258800,776549,Melia azedarach,570
258779,776549,Melia azedarach,570
258761,776550,Melia azedarach,570
258749,776550,Ficus carica,695
258739,776549,Ficus carica,695
258736,776546,Melia azedarach,570
258711,776544,Ficus carica,695
258698,776548,Ficus carica,695
258669,776546,Ficus carica,695
258624,776541,Ficus carica,696
258622,776550,Mulberry,565
258609,776549,Ficus carica,696
258595,776832,Mulberry,566
258560,776509,Melia azedarach,571
258558,776477,Melia azedarach,571
258546,776371,Melia azedarach,572
258540,776278,Ficus carica,697
258519,776098,Melia azedarach,573
258488,775761,Melia azedarach,574
258463,775511,Mulberry,567
258455,775155,Mulberry,568
258750,778534,Mulberry,569
258830,779251,Mulberry,570
258849,779462,Mulberry,571
259060,781501,Mulberry,572
259127,782345,Mulberry,573
255034,779541,Washingtonia,351
254943,779669,Washingtonia,352
254815,779800,Melia azedarach,575
254811,779794,Melia azedarach,575
254819,779757,Melia azedarach,575
254628,779655,Ficus carica,698
254625,779634,Ficus carica,698
254624,779595,Ficus carica,698
254633,779569,Ficus carica,698
254590,779525,Melia azedarach,576
254424,777621,Melia azedarach,577
254512,777732,Melia azedarach,578
254504,777751,Melia azedarach,578
254230,775132,Washingtonia,353
254229,775140,Washingtonia,353
254227,775148,Washingtonia,353
254225,775155,Washingtonia,353
254220,775170,Washingtonia,353
254218,775178,Washingtonia,353
254228,775179,Washingtonia,353
254233,775179,Washingtonia,353
254239,775179,Washingtonia,353
254246,775181,Washingtonia,353
254251,775181,Washingtonia,353
254257,775181,Washingtonia,353
254264,775181,Washingtonia,353
254270,775182,Washingtonia,353
254276,775183,Washingtonia,353
254295,775185,Washingtonia,353
254298,775183,Washingtonia,353
254300,775179,Washingtonia,353
254301,775174,Washingtonia,353
254301,775170,Washingtonia,353
254302,775167,Washingtonia,353
254302,775162,Washingtonia,353
254303,775157,Washingtonia,353
254305,775149,Washingtonia,353
254304,775154,Washingtonia,353
254309,775136,Washingtonia,353
254310,775127,Washingtonia,353
254241,775080,Washingtonia,353
254241,775084,Washingtonia,353
254238,775100,Washingtonia,353
254242,775105,Washingtonia,353
254250,775105,Washingtonia,353
254260,775105,Washingtonia,353
254265,775105,Washingtonia,353
254273,775107,Washingtonia,353
254278,775107,Washingtonia,353
254284,775108,Washingtonia,353
254292,775109,Washingtonia,353
254302,775109,Washingtonia,353
254309,775110,Washingtonia,353
254314,775111,Washingtonia,353
254313,775116,Washingtonia,353
254312,775121,Washingtonia,353
254919,777183,Palm,214
254917,777193,Palm,214
254922,777171,Palm,214
254936,777174,Ficus carica,602
254938,777177,Ficus carica,602
254939,777179,Ficus carica,602
254939,777183,Ficus carica,602
254942,777184,Ficus carica,602
254945,777186,Ficus carica,602
254936,777180,Ficus carica,602
254934,777177,Ficus carica,602
255310,776394,Washingtonia,354
255303,776394,Washingtonia,354
255314,776318,Palm,216
255323,776325,Palm,216
255421,776214,Ficus carica,699
255430,776217,Ficus carica,699
255436,776219,Ficus carica,699
255442,776220,Ficus carica,699
255519,776318,Ficus carica,610
255518,776324,Ficus carica,610
255517,776329,Ficus carica,610
255515,776335,Ficus carica,610
255515,776340,Ficus carica,610
255513,776345,Ficus carica,610
255511,776351,Ficus carica,610
255502,776379,Ficus carica,610
255501,776383,Ficus carica,610
255499,776389,Ficus carica,610
255472,776392,Ficus carica,610
255482,776396,Ficus carica,610
255481,776404,Ficus carica,610
255478,776413,Ficus carica,610
255495,776402,Ficus carica,610
255490,776412,Ficus carica,610
255489,776420,Ficus carica,610
255338,776401,Ficus carica,605
255345,776403,Ficus carica,605
255353,776408,Ficus carica,605
255360,776410,Ficus carica,605
255369,776413,Ficus carica,605
255378,776416,Ficus carica,605
255384,776420,Ficus carica,605
255391,776424,Ficus carica,605
255401,776429,Ficus carica,605
255408,776433,Ficus carica,605
255417,776436,Ficus carica,605
255424,776439,Ficus carica,605
255433,776442,Ficus carica,605
255440,776445,Ficus carica,605
255332,776398,Ficus carica,605
255398,776424,Ficus carica,605
256895,774099,Melia azedarach,579
256897,774103,Melia azedarach,579
256902,774101,Melia azedarach,579
256904,774095,Melia azedarach,579
256913,774099,Melia azedarach,579
256906,774106,Melia azedarach,579
256914,774111,Melia azedarach,579
256918,774102,Melia azedarach,579
256913,774126,Melia azedarach,579
256910,774135,Melia azedarach,579
256907,774143,Melia azedarach,579
256899,774092,Melia azedarach,579
256926,774105,Melia azedarach,579
256920,774111,Melia azedarach,579
256917,774119,Melia azedarach,579
257234,775313,Melia azedarach,523
257241,775315,Melia azedarach,523
257244,775321,Melia azedarach,523
257247,775328,Melia azedarach,523
257264,775339,Melia azedarach,523
257267,775344,Melia azedarach,523
257313,775390,Melia azedarach,523
257317,775394,Melia azedarach,523
257271,775350,Melia azedarach,523
257284,775359,Melia azedarach,523
257287,775366,Melia azedarach,523
257294,775371,Melia azedarach,523
257296,775375,Melia azedarach,523
257301,775379,Melia azedarach,523
257306,775382,Melia azedarach,523
257226,775305,Ficus carica,700
257229,775310,Ficus carica,700
257223,775300,Ficus carica,700
257961,773598,Washingtonia,284
257962,773593,Washingtonia,284
257964,773577,Washingtonia,284
257966,773572,Washingtonia,284
257966,773568,Washingtonia,284
257970,773559,Washingtonia,284
257972,773549,Washingtonia,284
257974,773544,Washingtonia,284
258617,769517,Melia azedarach,580
258616,769534,Ficus carica,701
258705,769142,Washingtonia,355
258693,769130,Washingtonia,355
257405,769358,Carob,263
257396,769365,Carob,263
257396,769381,Carob,263
257384,769382,Carob,263
257541,769155,Carob,32
257543,769163,Carob,32
257547,769172,Carob,32
257550,769182,Carob,32
257552,769190,Carob,32
257554,769198,Carob,32
257557,769205,Carob,32
257559,769224,Carob,32
257563,769238,Carob,32
257564,769247,Carob,32
255882,779001,Mulberry,574
255874,779006,Mulberry,574
255884,779010,Mulberry,574
255887,779005,Mulberry,574
255872,779116,Mulberry,575
255875,779121,Mulberry,575
255873,779126,Mulberry,575
255872,779131,Mulberry,575
255879,779138,Mulberry,575
255884,779128,Mulberry,575
255887,779122,Mulberry,575
255496,779453,Washingtonia,356
255512,779456,Washingtonia,356
255494,779426,Washingtonia,356
255511,779424,Washingtonia,356
255869,780645,Ficus carica,652
255865,780655,Ficus carica,652
255863,780640,Ficus carica,652
255867,780663,Ficus carica,652
255887,780480,Ficus carica,702
257987,778329,Ficus carica,661
257996,778329,Ficus carica,661
258005,778329,Ficus carica,661
258014,778329,Ficus carica,661
258023,778328,Ficus carica,661
258000,778334,Ficus carica,661
258143,778313,Ficus carica,663
258152,778312,Ficus carica,663
258161,778311,Ficus carica,663
258172,778311,Ficus carica,663
258183,778309,Ficus carica,663
258191,778309,Ficus carica,663
258250,778334,Ficus carica,663
258226,778318,Ficus carica,663
258234,778323,Ficus carica,663
258243,778327,Ficus carica,663
258258,778341,Ficus carica,663
258327,778365,Mulberry,576
258338,778366,Mulberry,576
258334,778375,Mulberry,576
258345,778374,Mulberry,576
258337,778385,Mulberry,576
258348,778383,Mulberry,576
258375,778428,Mulberry,577
258379,778434,Mulberry,577
258369,778436,Mulberry,577
258374,778443,Mulberry,577
258385,778438,Mulberry,577
258394,778443,Mulberry,577
258381,778444,Mulberry,577
258412,778505,Mulberry,578
258420,778511,Mulberry,578
258412,778512,Mulberry,578
258401,778511,Mulberry,578
258402,778518,Mulberry,578
258403,778528,Mulberry,578
258418,778521,Mulberry,578
258418,778530,Mulberry,578
258412,778523,Mulberry,578
258343,778603,Ficus carica,703
258357,778609,Ficus carica,703
258334,778667,Ficus carica,704
258280,778696,Ficus carica,705
258251,778706,Ficus carica,705
258244,778697,Ficus carica,705
258233,778716,Ficus carica,705
258224,778720,Ficus carica,705
258208,778736,Ficus carica,705
258066,779015,Ficus carica,706
258074,779006,Ficus carica,706
258095,778984,Ficus carica,706
255067,779693,Mulberry,548
255065,779699,Mulberry,548
255934,779754,Mulberry,579
255940,779744,Mulberry,579
255948,779731,Mulberry,579
255975,779659,Carob,264
255980,779680,Carob,264
255981,779689,Carob,264
255977,779670,Carob,264
255971,780453,Mulberry,580
255980,780461,Mulberry,580
255957,780461,Mulberry,580
255962,780468,Mulberry,580
255969,780476,Mulberry,580
255948,780486,Mulberry,580
255958,780502,Mulberry,580
255943,780512,Mulberry,580
255947,780584,Ficus carica,707
